listing_id,body_type,color,interior_material,sunroof
20312395,SUV / Crossover,Black,Leather,False
19620921,Sedan,Black,Leather,
19809561,SUV / Crossover,Silver,Leather,
19640017,SUV / Crossover,Black,Leather,
18727559,Sedan,Black,Leather,False
19993836,SUV / Crossover,Black,Leather,
19297515,Hatchback,Black,Leather,False
18269944,SUV / Crossover,White,Leather,
19749348,Sedan,Silver,Leather,
17171283,Sedan,Black,Other,
19258944,Coupe,Blue,Alcantara,False
19852029,Van,White,Other,False
18824282,Sedan,Silver,Textile,False
19742991,Sedan,Red,Textile,
20034229,SUV / Crossover,Black,Leather,False
20056435,Sedan,Black,Textile,
18886976,SUV / Crossover,White,Leather,
20046820,Sedan,Brown,Alcantara,False
19628126,SUV / Crossover,Black,Leather,
20322217,Sedan,Black,Textile,False
20013152,Van,White,Textile,False
20024314,Sedan,Black,Leather,
20169356,Sedan,Blue,Leather,False
20322178,Hatchback,Blue,Textile,False
19385663,Sedan,Black,Leather,
20245576,Sedan,White,Textile,False
20075510,Van,White,Textile,False
18866329,Sedan,Blue,Textile,False
18779125,Coupe,White,Leather,
19702827,Sedan,Silver,Leather,
20253555,SUV / Crossover,Blue,Textile,
19625294,Sedan,Black,Textile,False
19995511,Coupe,Black,Textile,False
19720176,Sedan,Maroon,Leather,
19542963,SUV / Crossover,Gray,Leather,
19908640,Sedan,Gray,Leather,
19986818,SUV / Crossover,White,Textile,False
20359198,Hatchback,Red,Textile,False
20254107,Sedan,White,Leather,False
20128897,Sedan,Gray,Textile,False
20357014,Sedan,Black,Textile,False
20031927,SUV / Crossover,Silver,Leather,
20208920,Sedan,Gray,Leather,False
19943833,SUV / Crossover,Blue,Leather,
18260886,SUV / Crossover,Maroon,Leather,
20195550,Hatchback,Silver,Textile,False
20387022,Sedan,Green,Textile,False
19239062,Hatchback,Maroon,Leatherette,
17453302,Sedan,Green,Other,
20333554,Sedan,Black,Leather,
19437792,Sedan,Red,Textile,
20328254,Sedan,Black,Textile,False
17734416,Sedan,Black,Leather,
18344149,Minivan,White,Alcantara,
19560710,Hatchback,Gray,Leather,False
19610629,Pickup,White,Other,False
12904585,Sedan,White,Leather,
19996239,Hatchback,Black,Leather,False
19925097,Sedan,Silver,Textile,False
19886416,Sedan,White,Textile,False
19528450,SUV / Crossover,White,Textile,False
18243946,Sedan,Black,Leather,False
16807573,SUV / Crossover,Gray,Other,False
19217538,Coupe,Black,Other,False
19914642,Sedan,Silver,Leather,False
20003325,Sedan,Black,Leather,
19081990,Pickup,White,Leather,False
18707165,Liftback,Black,Leather,
20030417,Sedan,White,Textile,False
19968593,Sedan,Black,Leather,
20322683,Sedan,Gray,Textile,False
17708423,Sedan,Black,Leather,False
18272845,Sedan,Gray,Textile,False
19270638,Sedan,Silver,Leather,
19823728,SUV / Crossover,Silver,Textile,
20321380,SUV / Crossover,Green,Other,False
20257101,Sedan,Black,Textile,False
19622386,Sedan,Gray,Textile,False
20225529,Sedan,Gray,Leather,
20257154,SUV / Crossover,Black,Leather,False
19872680,SUV / Crossover,Silver,Leather,False
19439174,Sedan,White,Leather,
20292510,SUV / Crossover,White,Leather,
19859427,Convertible,White,Other,False
19255269,Sedan,Black,Leather,False
19833587,Sedan,Silver,Textile,False
19519073,Van,White,Textile,False
18896162,Sedan,Blue,Textile,
19373017,Sedan,Gray,Textile,False
19367501,Sedan,White,Other,False
19442501,SUV / Crossover,Gray,Textile,False
20227822,Sedan,Brown,Other,False
19804066,Hatchback,Black,Other,
19508697,Wagon,Black,Other,
19879424,Sedan,Black,Leather,False
20299988,Hatchback,Black,Leatherette,False
19843222,Sedan,Blue,Alcantara,
20102673,Minivan,Silver,Textile,False
20284648,Coupe,White,Leather,False
20292604,Sedan,Black,Leather,
19507584,Sedan,Maroon,Textile,
19782333,Sedan,Black,Other,False
18027100,Hatchback,Green,Textile,False
18575092,SUV / Crossover,Blue,Leather,
20083043,SUV / Crossover,White,Leather,
16047970,SUV / Crossover,Gray,Leather,False
19848190,Sedan,Black,Leather,
18699636,SUV / Crossover,Gray,Other,False
20307413,Hatchback,White,Textile,False
19419621,SUV / Crossover,Red,Leather,
20020730,SUV / Crossover,White,Leather,
18806024,Hatchback,Silver,Textile,False
19052249,Hatchback,Red,Other,False
20288166,Sedan,Gray,Leather,
20203338,Sedan,Blue,Textile,False
19833177,SUV / Crossover,White,Other,False
19674526,SUV / Crossover,Blue,Textile,False
20228497,Sedan,White,Leather,
20375949,Sedan,Silver,Leather,False
20357987,Sedan,Black,Leather,
18856632,Sedan,Black,Leather,
19747544,Sedan,Silver,Other,False
20174101,SUV / Crossover,White,Leather,
20154184,Sedan,Black,Leather,
18612386,SUV / Crossover,White,Leather,
20174850,Sedan,Black,Leather,
20373583,Sedan,White,Textile,False
20098373,SUV / Crossover,White,Textile,False
20357467,Liftback,Gray,Leather,
20280775,Sedan,Gray,Other,
18331839,Sedan,Red,Leather,
20284310,Sedan,Black,Leather,
20227557,Sedan,Silver,Leather,
19829493,SUV / Crossover,Silver,Leather,
20177184,SUV / Crossover,Gray,Leather,False
20213014,Sedan,Gray,Leather,False
20387179,Sedan,Gray,Textile,False
20060441,Sedan,White,Leather,False
19868875,Sedan,White,Leather,False
19060661,SUV / Crossover,White,Leather,
20105949,SUV / Crossover,Gray,Leather,
18945468,Minivan,Black,Textile,False
19016838,Minivan,Red,Textile,
20133479,SUV / Crossover,Orange,Textile,
20013103,Sedan,White,Textile,False
20264751,SUV / Crossover,White,Textile,False
19764900,Sedan,White,Textile,False
19200765,Sedan,Blue,Leather,
19868865,Sedan,White,Textile,False
20374113,Sedan,Silver,Other,
17703096,Sedan,White,Textile,False
18921014,Sedan,Black,Leather,False
20085412,SUV / Crossover,White,Leather,
18674533,SUV / Crossover,Silver,Leatherette,
18870143,Sedan,Black,Leather,False
19800440,Sedan,Silver,Textile,False
20182091,Sedan,Black,Leather,False
19111306,SUV / Crossover,White,Textile,False
20379462,Sedan,Blue,Leather,
20098758,Sedan,White,Textile,False
20263163,Sedan,Silver,Leather,
20179397,Minivan,Silver,Textile,False
19711755,Sedan,Blue,Textile,False
20358253,SUV / Crossover,Red,Leather,
20265958,Minivan,White,Textile,False
19974094,Van,Green,Textile,False
20090179,Sedan,White,Textile,False
19976057,Sedan,Black,Leather,
19388218,SUV / Crossover,White,Other,False
19738343,Sedan,Black,Leather,False
19913033,Hatchback,White,Leather,False
16623823,Minivan,Silver,Velour,False
19868815,SUV / Crossover,Blue,Leatherette,
16257748,Wagon,Black,Alcantara,False
20244642,Sedan,Gray,Other,
20232927,SUV / Crossover,Black,Leather,False
19370471,SUV / Crossover,Black,Leather,False
20262098,Sedan,Black,Textile,
19931532,Sedan,Black,Leather,
19895590,Sedan,Gray,Textile,False
20266389,Hatchback,Silver,Other,False
20390106,Sedan,Black,Textile,False
19320990,Coupe,White,Leather,False
19506380,Sedan,White,Leather,False
19317436,SUV / Crossover,Maroon,Leather,
18051493,Sedan,Black,Textile,
19624246,Sedan,Black,Leather,
18055937,SUV / Crossover,White,Leather,
19233001,Sedan,Black,Textile,False
19072982,SUV / Crossover,Black,Alcantara,False
20005098,Sedan,Gold,Leather,
20236211,SUV / Crossover,White,Leather,
19778911,SUV / Crossover,Blue,Leather,
20331707,Sedan,Black,Leather,
18978467,Sedan,Maroon,Leather,
18609843,SUV / Crossover,Silver,Leather,
19814676,Sedan,Silver,Textile,False
20053027,Sedan,White,Textile,False
19813661,Sedan,White,Leather,False
18951660,SUV / Crossover,Gold,Alcantara,False
20371096,Sedan,Black,Leather,False
19628303,Sedan,Black,Textile,False
18464080,SUV / Crossover,Silver,Leather,
19896561,Hatchback,Black,Other,False
20345454,SUV / Crossover,Blue,Leather,
19768862,Hatchback,Black,Leather,False
19607475,Sedan,Black,Leather,
19112294,Sedan,Blue,Leather,
19319010,Sedan,Silver,Textile,False
19923148,SUV / Crossover,White,Other,
17613854,SUV / Crossover,Black,Leather,
20124244,Coupe,White,Textile,False
20278373,Sedan,White,Textile,False
19580087,Minivan,Blue,Other,False
20375857,Sedan,White,Leather,False
20156951,Sedan,White,Leather,False
19026473,Sedan,Blue,Textile,
19987092,Sedan,Silver,Leather,
20209887,Sedan,Blue,Other,False
20322163,Hatchback,Brown,Other,False
18737321,SUV / Crossover,Black,Leather,
19653043,Sedan,Blue,Alcantara,False
19063014,Coupe,Blue,Velour,False
19601396,SUV / Crossover,Black,Leather,
19819537,Sedan,Gray,Textile,False
20376095,Sedan,Black,Textile,False
19592325,SUV / Crossover,White,Other,False
20356646,Sedan,Blue,Leather,
20291751,Sedan,Black,Leather,
20258280,Sedan,White,Alcantara,False
19245323,Hatchback,Green,Textile,False
20213247,Hatchback,Silver,Textile,False
16679067,SUV / Crossover,Black,Textile,
19249238,SUV / Crossover,Gray,Leather,
19211459,Sedan,Blue,Textile,False
19581128,Sedan,White,Other,False
20107187,SUV / Crossover,Black,Leather,
20316615,Sedan,Black,Leather,False
19293861,SUV / Crossover,White,Leather,
20066027,Liftback,Gray,Leather,
18297023,Sedan,Silver,Other,False
19939915,SUV / Crossover,Green,Textile,
19041194,SUV / Crossover,White,Leather,
20303004,Hatchback,White,Textile,False
20035042,Hatchback,Silver,Other,False
19533254,Sedan,Silver,Other,False
19781041,Hatchback,Black,Leather,False
20105958,Sedan,Black,Leather,False
20180699,Sedan,Black,Leather,
20279902,SUV / Crossover,Silver,Leather,False
20135841,Sedan,White,Other,False
20009918,Sedan,Silver,Leather,False
20035033,Sedan,Silver,Leather,False
18997643,Sedan,Silver,Leather,False
18157488,SUV / Crossover,Green,Leather,
20270836,Sedan,Black,Textile,False
19353570,Hatchback,Blue,Textile,
17789933,Sedan,White,Alcantara,False
19172131,Sedan,Black,Leather,
20179024,Sedan,Black,Leather,False
20124168,SUV / Crossover,Black,Leather,False
19350524,Sedan,Gray,Textile,False
19769355,SUV / Crossover,Black,Leather,
20267923,Sedan,White,Textile,False
20297853,SUV / Crossover,Black,Leather,
19118350,Sedan,White,Leather,
19207319,SUV / Crossover,Brown,Textile,False
19757395,Sedan,Blue,Leather,False
20201119,Sedan,Silver,Textile,False
19931091,Sedan,Silver,Other,False
20153454,Minivan,White,Textile,
18274437,Van,Green,Leather,False
20139981,SUV / Crossover,White,Leatherette,False
18775304,Sedan,Black,Alcantara,False
20342054,Hatchback,White,Textile,False
20208383,Sedan,Black,Textile,
20191022,Hatchback,White,Textile,False
20273848,SUV / Crossover,White,Leather,False
19465644,Sedan,Black,Other,False
19435217,Minivan,White,Textile,False
19554744,Sedan,Black,Leather,False
19185136,SUV / Crossover,White,Leather,
19938655,Wagon,Silver,Other,False
20252288,Hatchback,Silver,Textile,
18873331,SUV / Crossover,Gray,Leather,
20103548,Wagon,Maroon,Velour,
20103455,SUV / Crossover,White,Leather,False
20356576,Sedan,White,Leather,False
19148890,SUV / Crossover,White,Leather,
19892919,SUV / Crossover,Black,Leather,
20207602,SUV / Crossover,Black,Alcantara,False
19893642,SUV / Crossover,Gray,Textile,
20114236,Hatchback,Silver,Leather,False
20004888,Sedan,Black,Textile,False
20208376,SUV / Crossover,Gray,Leather,
20110861,SUV / Crossover,Black,Textile,False
20388606,Sedan,Silver,Textile,False
19512358,Sedan,Black,Leather,False
20388140,SUV / Crossover,Silver,Textile,False
19069126,Sedan,Black,Other,False
20148860,SUV / Crossover,Black,Textile,False
20285085,SUV / Crossover,Black,Other,False
18136597,Sedan,Cyan,Textile,False
19591944,Sedan,White,Leather,False
20390432,SUV / Crossover,Silver,Leatherette,False
19635642,Sedan,Black,Leather,False
19716335,Sedan,White,Leather,
19675313,Sedan,Black,Leather,False
19387835,SUV / Crossover,Black,Leather,False
18835279,SUV / Crossover,White,Leather,
20226482,Sedan,Black,Leather,False
18719055,Sedan,White,Textile,False
20188361,SUV / Crossover,Black,Textile,False
20032190,SUV / Crossover,Blue,Leather,
19742302,Sedan,Silver,Leather,
20196173,Sedan,Black,Textile,False
19596216,SUV / Crossover,Black,Leather,
17459563,Van,Gray,Textile,False
20340883,SUV / Crossover,Silver,Leatherette,
19988681,Sedan,Gray,Leather,
19825087,Sedan,Gray,Other,False
19891480,Hatchback,Silver,Textile,False
20280547,Sedan,White,Other,False
19988646,SUV / Crossover,Black,Textile,False
20313415,Sedan,Black,Leather,
19857481,SUV / Crossover,Gray,Leather,
20164115,SUV / Crossover,Gray,Leather,False
20331962,SUV / Crossover,Blue,Leather,
20049984,Minivan,Silver,Other,False
20132103,SUV / Crossover,White,Other,
18820522,Sedan,Gray,Alcantara,False
20256291,Sedan,Black,Textile,False
20311044,Sedan,White,Textile,False
20210703,Hatchback,Black,Other,False
19882932,Sedan,Gray,Textile,False
18428862,Sedan,Black,Textile,False
20323629,Sedan,Black,Leather,False
19617912,Hatchback,White,Textile,False
20290938,Sedan,Red,Textile,False
20188612,Sedan,Brown,Leather,
20344564,Hatchback,White,Textile,False
19850359,Sedan,Red,Textile,
20085402,Sedan,Red,Leather,
19329817,Sedan,White,Textile,False
18880782,Sedan,Black,Leather,
20207571,Sedan,Black,Textile,False
19203611,SUV / Crossover,Silver,Textile,False
20151364,Sedan,Blue,Textile,
20269009,Sedan,Gray,Textile,False
20074399,Sedan,Maroon,Leatherette,False
19573612,SUV / Crossover,Silver,Alcantara,False
20089489,Hatchback,Red,Textile,False
20333563,Sedan,Silver,Textile,False
20078616,Van,White,Textile,False
14012037,Sedan,White,Textile,False
19778141,Sedan,Silver,Textile,False
20106875,Sedan,Silver,Other,False
20330325,Coupe,Black,Leather,
19871326,SUV / Crossover,White,Textile,False
20330318,SUV / Crossover,Black,Leather,False
19819869,SUV / Crossover,White,Leather,
20280589,SUV / Crossover,Blue,Leather,
20372992,Sedan,Black,Textile,False
20280714,Van,Yellow,Textile,False
19811556,SUV / Crossover,White,Textile,False
19694771,Sedan,Blue,Leather,
17832059,Coupe,Gray,Textile,False
18803753,Hatchback,White,Textile,False
18726103,Hatchback,Silver,Textile,False
20390699,Sedan,Black,Leather,False
20115602,Minivan,Blue,Velour,False
20195727,Sedan,Blue,Textile,False
20268986,SUV / Crossover,White,Leather,
20355381,SUV / Crossover,Black,Other,False
19638163,Hatchback,Green,Textile,
20374432,Minivan,White,Leather,False
20328227,Sedan,Black,Leather,False
20345921,Sedan,Black,Leather,
20180427,Van,White,Velour,False
18997760,Sedan,Maroon,Leather,
18810012,Sedan,Gold,Textile,
20153830,Sedan,Blue,Textile,False
20307698,SUV / Crossover,White,Alcantara,False
20209915,Coupe,Black,Alcantara,False
20198674,Hatchback,White,Textile,False
19301230,Sedan,Blue,Leatherette,False
20157765,Sedan,Black,Textile,
18965728,Minivan,White,Textile,False
19560677,Hatchback,Gray,Textile,False
20295059,Sedan,Black,Leather,
20046105,Sedan,Black,Leather,False
19549526,Sedan,Blue,Leather,
20047068,SUV / Crossover,Black,Textile,False
20218473,SUV / Crossover,Black,Leather,
19816932,SUV / Crossover,Black,Leather,
18781915,Van,Silver,Alcantara,False
20306184,Hatchback,Black,Textile,False
20101549,Sedan,White,Alcantara,
19873781,SUV / Crossover,Gray,Leather,False
20053375,Sedan,Blue,Leather,
20322135,SUV / Crossover,Green,Leather,
19230474,SUV / Crossover,White,Leather,
20236535,Sedan,Black,Leather,False
19234207,Sedan,Brown,Leatherette,
18609540,Sedan,White,Leather,
19575296,Sedan,Black,Textile,
20034255,SUV / Crossover,Black,Leather,False
17971713,Sedan,Black,Other,False
18355868,Sedan,Black,Textile,False
20073854,SUV / Crossover,Red,Other,False
20386417,Sedan,White,Leather,
19768022,Minivan,Gray,Textile,False
20346526,SUV / Crossover,Black,Leather,
19901897,SUV / Crossover,Black,Leather,
20181849,Minivan,Silver,Alcantara,False
20278308,Van,White,Textile,False
20109240,Hatchback,Blue,Textile,False
20314852,SUV / Crossover,Gray,Leather,
19257540,Sedan,Black,Textile,False
19128039,Sedan,Red,Textile,False
19669718,Sedan,White,Leather,
19736113,Sedan,Blue,Leather,
19571484,SUV / Crossover,Black,Leather,
19735949,SUV / Crossover,White,Textile,
17020289,Sedan,Black,Leather,
20087562,SUV / Crossover,Black,Leather,
20356769,Hatchback,Purple,Leather,
20298311,Hatchback,Silver,Other,False
20038651,Sedan,Black,Leather,
19207763,SUV / Crossover,Brown,Other,
20181444,Sedan,Gray,Textile,False
19998719,Sedan,Black,Leather,
19846149,SUV / Crossover,Black,Leather,
17603898,SUV / Crossover,White,Textile,
19708026,Sedan,White,Alcantara,False
19788476,SUV / Crossover,Red,Textile,
17616159,SUV / Crossover,Black,Leather,
20156862,Minivan,Black,Textile,False
19886505,SUV / Crossover,Blue,Textile,False
20384351,Hatchback,Silver,Textile,False
18992005,Minivan,White,Other,
20346417,Van,White,Other,False
19716623,SUV / Crossover,Gray,Leather,False
20293701,SUV / Crossover,White,Textile,False
19847750,Sedan,Blue,Textile,False
17265090,Van,White,Textile,False
19086775,Sedan,Red,Velour,False
20190785,Hatchback,Silver,Textile,False
20257825,Minivan,Gray,Textile,False
19560358,SUV / Crossover,Brown,Textile,
19779556,SUV / Crossover,Black,Leather,
19166449,SUV / Crossover,Gray,Leather,
20013150,SUV / Crossover,White,Textile,False
19857243,SUV / Crossover,Beige,Textile,False
19685314,SUV / Crossover,Blue,Leather,
19631753,SUV / Crossover,White,Leather,
20246161,Sedan,White,Alcantara,
19628009,Hatchback,White,Leather,False
19741580,Sedan,Beige,Leather,
19668023,Sedan,Black,Other,
19679385,Sedan,White,Leather,False
20239720,Sedan,Black,Leather,
20222984,Sedan,Silver,Textile,False
20370169,SUV / Crossover,White,Other,False
20310559,Sedan,Red,Leather,
20253885,SUV / Crossover,White,Leather,
20322767,SUV / Crossover,White,Other,False
20250637,SUV / Crossover,Blue,Leather,
20138057,Sedan,Red,Leather,
20203080,Hatchback,Green,Textile,False
20284324,Sedan,Black,Textile,False
18514713,SUV / Crossover,Black,Leather,
20376147,Sedan,Blue,Textile,False
20162123,Sedan,Black,Leather,False
19273154,Minivan,White,Textile,
18875473,Sedan,Blue,Leather,
20202962,Sedan,Blue,Leather,False
18114602,Hatchback,White,Leather,False
20276482,Hatchback,Black,Textile,False
20390842,Sedan,Gray,Leather,False
19804033,Minivan,Blue,Textile,False
20174178,SUV / Crossover,White,Leather,
20064647,Minivan,Gray,Textile,False
19955371,SUV / Crossover,Blue,Leather,
20018468,SUV / Crossover,Black,Leather,
20002681,Hatchback,Blue,Textile,False
20106014,SUV / Crossover,White,Leather,
20041968,Sedan,Gray,Leather,False
20357003,Sedan,Gray,Leather,
19460880,Sedan,Gold,Other,False
19613007,Sedan,White,Textile,False
17799156,SUV / Crossover,Silver,Leather,
20289986,Sedan,Silver,Textile,
19936510,Sedan,White,Leather,
20190712,Sedan,Black,Other,False
20261582,SUV / Crossover,Black,Leather,
19394317,SUV / Crossover,White,Textile,False
19792418,Sedan,Black,Textile,False
17798743,Sedan,Black,Leather,
18493468,Sedan,White,Other,False
20223531,SUV / Crossover,White,Textile,False
19838070,Sedan,Silver,Textile,
20382489,Sedan,Black,Leather,
20262635,SUV / Crossover,White,Leather,
19496194,Coupe,Blue,Leather,
19413749,Coupe,Blue,Leather,
20017168,Sedan,Black,Leather,False
20332477,Sedan,Silver,Textile,False
18375966,Sedan,Blue,Other,False
20110447,SUV / Crossover,Black,Leather,
